53281.83304 -1132.03 3.21 
53320.62631 411.517 3.5 
53578.91097 -1670.58 4.84 
53608.7735 -1524.58 3.71 
53624.71807 -928.693 4.3 
53632.722 -615.173 3.52 
53660.68277 492.327 3.45 
53750.60256 -1787.66 3.5 
53993.84856 326.437 3.3 
54006.77107 823.397 3.89 
54013.8003 1085.84 3.58 
54014.61077 1108.05 3.7 
54041.65276 1737.45 3.07 
54047.65399 1673.72 3.25 
